소속,과목코드,과목명,교수명,학점,수업요일,수업시간,강의실_x,권장학년,교수특징,경쟁점수,꿀점수,배움점수
생명과학전공,BIO3124-02,현대생물학실험IV,신형두,3,[화],13:30~18:20,R210,['3'],[],,,
생명과학전공,BIO3124-03,현대생물학실험IV,주봉건,3,[수],13:30~18:20,R210,['3'],['시크'],,,
생명과학전공,BIO4251-01,생물통계학,신형두,3,[화목],12:00~13:15,AS111,"['3', '4']",[],,4.08,5.5
경영학전공,MGT2002-05,경영통계학,김범수,3,[월수],16:30~17:45,K302,['1'],[],1.7373200000000002,0.8704000000000021,17.317714285714292
경영학전공,MGT2002-06,경영통계학,정예숙,3,[수금],13:30~14:45,없음,['1'],[],2.0202615789473684,11.282241176470587,12.942382352941177
경영학전공,MGT2003-03,회계학원론,양준선,3,[월수],10:30~11:45,없음,"['1', '2']",[],1.55987,6.77761132075472,34.76315094339623
경영학전공,MGT2003-04,회계학원론,최순재,3,[화목],10:30~11:45,없음,"['1', '2']","['귀요미', '시크']",1.5050825581395348,12.381428571428573,18.464285714285715
경영학전공,MGT2003-05,회계학원론,김나연,3,[금],10:30~13:15,없음,"['1', '2']",['카리스마'],,18.659888888888887,12.357222222222214
경영학전공,MGT3001-01,조직행동이론,이인석,3,[월수],10:30~11:45,없음,"['2', '4']","['카리스마', '월급루팡']",0.5383964444444445,2.4345333333333343,4.7776666666666685
경영학전공,MGT3001-03,조직행동이론,장영균,3,[화목],13:30~14:45,없음,"['2', '4']",[],1.5340677464788732,-3.3108391304347835,20.199717391304343
경영학전공,MGT3001-04,조직행동이론,이지운,3,[수금],09:00~10:15,없음,"['2', '4']",['카리스마'],,8.944994117647056,9.355558823529414
경영학전공,MGT3002-04,경영정보시스템,오혜림,3,[화목],13:30~14:45,없음,"['2', '4']",[],,-6.256363636363638,10.427272727272726
경영학전공,MGT3003-02,생산관리론,김민균,3,[월수],16:30~17:45,없음,"['2', '4']",[],2.8903506666666674,5.733300000000002,11.821500000000002
경영학전공,MGT3003-03,생산관리론,이준겸,3,[화목],12:00~13:15,없음,"['2', '4']",['귀요미'],1.3678860000000002,11.28863076923077,14.590846153846153
경영학전공,MGT3003-04,생산관리론,조신희,3,[화목],09:00~10:15,없음,"['2', '4']",['엔젤'],,19.872622222222212,20.38088888888888
경영학전공,MGT3004-01,재무관리,이정진,3,[화목],12:00~13:15,없음,"['2', '4']",['꼰대'],2.43439012987013,12.326996296296294,16.456092592592586
경영학전공,MGT3004-02,재무관리,홍광헌,3,[화목],13:30~14:45,없음,"['2', '4']","['꼰대', '월급루팡']",1.7696846575342466,11.240515151515151,15.410151515151508
경영학전공,MGT3004-05,재무관리,이영주,3,[월수],10:30~11:45,없음,"['2', '4']",[],2.291921666666666,15.754585185185185,11.222555555555555
경영학전공,MGT3005-01,관리회계,변상혁,3,[수금],15:00~16:15,없음,"['2', '3']","['귀요미', '시크', '엔젤']",2.85430025974026,16.277066666666666,9.628666666666662
경영학전공,MGT3005-02,관리회계,황국재,3,[화목],10:30~11:45,없음,"['2', '3']",[],2.6000975000000004,17.396028205128207,11.352961538461544
경영학전공,MGT3006-02,마케팅원론,박경도,3,[월수],12:00~13:15,없음,"['2', '4']",[],0.5813952083333334,-0.6004090909090902,8.46159090909091
경영학전공,MGT3006-03,마케팅원론,박세훈,3,[화목],15:00~16:15,없음,"['2', '4']",[],1.5747817647058826,-0.7819090909090894,11.540454545454548
경영학전공,MGT3006-04,마케팅원론,김주영,3,[월수],10:30~11:45,MA102,"['2', '4']",[],2.192042666666667,-1.4425333333333312,11.740666666666673
경영학전공,MGT3006-05,마케팅원론,박혜경,3,[화목],12:00~13:15,없음,"['2', '4']",[],,11.105045454545452,11.84340909090909
경영학전공,MGT3007-02,국제경영론,이강표,3,[수금],13:30~14:45,없음,"['2', '4']",[],2.986293375,11.22374117647059,13.176352941176471
경영학전공,MGT3007-04,국제경영론,유치연,3,[월수],16:30~17:45,없음,"['2', '4']",['월급루팡'],,10.283733333333332,13.387
경영학전공,MGT3007-06,국제경영론,이철,3,[수금],15:00~16:15,없음,"['2', '4']",[],3.2792760000000007,8.105400000000001,6.656999999999999
경영학전공,MGT3007-05,국제경영론(중국어강의),"YANG, JUAN",3,[월],13:30~16:15,없음,"['2', '4']",,,,
경영학전공,MGT4102-02,경영전략,김양민,3,[수금],15:00~16:15,없음,"['2', '4']",[],0.9501555555555556,1.4,12.266666666666667
경영학전공,MGT4102-03,경영전략,서정일,3,[화목],15:00~16:15,없음,"['2', '4']",[],1.6177396969696969,0.6313263157894718,12.016105263157892
경영학전공,MGT4103-01,조직구조와전략,김양민,3,[수금],13:30~14:45,없음,"['2', '4']",[],,1.3104000000000011,13.472000000000005
경영학전공,MGT4106-01,인적자원관리,양동훈,3,[화목],12:00~13:15,없음,"['2', '4']",[],1.72718,10.092727272727274,11.836363636363638
경영학전공,MGT4109-01,기업지배구조와기업전략,서정일,3,[화목],16:30~17:45,없음,"['3', '4']",[],2.621049166666667,1.5864666666666658,10.612333333333332
경영학전공,MGT4203-01,경영과학,조성빈,3,[화목],16:30~17:45,없음,"['2', '4']",['시크'],1.6607066666666666,0.6300000000000001,8.5
경영학전공,MGT4203-02,경영과학,이윤동,3,[수금],13:30~14:45,없음,"['2', '4']","['귀요미', '열정러']",,15.546666666666667,11.05
경영학전공,MGT4203-03,경영과학,김범수,3,[월수],10:30~11:45,없음,"['2', '4']",[],2.168294492753624,1.5864666666666658,10.829
경영학전공,MGT4207-01,응용경영통계,이윤동,3,[화목],13:30~14:45,없음,"['2', '4']","['귀요미', '열정러']",1.867825555555556,15.866166666666668,14.344166666666668
경영학전공,MGT4221-01,경영과정보기술,신지아,3,[월수],12:00~13:15,없음,"['2', '4']",[],,15.86,11.1
경영학전공,MGT4224-01,전자상거래개론,오혜림,3,[화목],16:30~17:45,없음,"['2', '4']",[],,,
인공지능연계전공,AIC4012-01,AI기반기술경영및정책,"문성욱, 이규태, 안준모, 이창용",3,[월],13:30~16:15,없음,"['3', '4']",[],,14.79,4.95
경영학전공,MGT4301-01,투자론,홍광헌,3,[화목],15:00~16:15,없음,"['2', '4']","['꼰대', '월급루팡']",2.0127487804878053,10.832457142857137,13.967999999999995
경영학전공,MGT4301-02,투자론,김도성,3,[월수],10:30~11:45,없음,"['2', '4']","['시크', '엔젤']",2.5785227160493824,12.078830769230773,14.591076923076926
스타트업연계전공,SUA4003-01,벤처창업과투자유치실습,정유신,3,[화],15:00~17:45,없음,"['3', '4']",[],,,
경영학전공,MGT4308-01,벤처캐피탈과투자분석(캡스톤디자인),안성필,3,[화목],15:00~16:15,없음,"['2', '4']",[],3.1385714285714292,,
경영학전공,MGT4303-02,파생상품론,원재환,3,[월수],12:00~13:15,없음,"['2', '4']",[],,13.4499,5.976642857142857
경영학전공,MGT4331-01,보험학원론,최정호,3,[월수],12:00~13:15,없음,"['2', '4']",['꼰대'],1.3795736842105264,15.40527058823529,7.693411764705874
경영학전공,MGT4401-02,중급회계1,박두리,3,[화목],15:00~16:15,없음,"['2', '4']",['카리스마'],,12.234644444444443,3.5476666666666663
경영학전공,MGT4406-01,세무회계,정우승,3,[월],16:30~19:15,없음,"['2', '4']",[],,5.833233333333332,9.5795
경영학전공,MGT4503-01,시장조사론,박세훈,3,[화목],13:30~14:45,없음,"['2', '4']",[],,3.12,4.2
경영학전공,MGT4601-01,기업과국제환경,정선욱,3,[화목],16:30~17:45,없음,"['2', '4']",['엔젤'],2.0339150000000004,12.577166666666665,18.205833333333327
경영학전공,MGT4613-01,중국시장및경영환경의이해,이강표,3,[수금],15:00~16:15,없음,"['3', '4']",[],,14.486666666666665,6.5
경영학전공,MGT4717-01,"지식,인성그리고경영(심화)","홍광헌, 김창수, 정선욱",3,[금],13:30~17:30,PA101,"['2', '4']",[],,2.08,10.5
국어국문학전공,KOR2001-01,국어학입문,이지영,3,[화목],12:00~13:15,없음,"['1', '2']",[],,10.054644444444444,10.15322222222222
국어국문학전공,KOR2200-01,국문학개설,이채은,3,[월수],10:30~11:45,K402,"['1', '2']",[],,11.340000000000002,10.25
국어국문학전공,KOR2201-01,문학이란무엇인가,김경수,3,[화목],15:00~16:15,J107,"['1', '2']",[],,5.084244444444447,8.696777777777777
국어국문학전공,KOR3020-01,국어어휘론,황화상,3,[월수],10:30~11:45,없음,"['2', '4']",[],,12.48,12.6
국어국문학전공,KOR3307-01,고전소설론,이정원,3,[화목],10:30~11:45,없음,"['2', '4']",[],,5.88,9.25
국어국문학전공,KOR3405-01,현대시텍스트읽기II,김정현,3,[월수],12:00~13:15,없음,"['2', '4']",['엔젤'],,15.08,7.199999999999998
국어국문학전공,KOR3407-01,희곡과공연,이상란,3,[수],15:00~17:45,없음,"['2', '4']",[],,-1.53,12.65
국어국문학전공,KOR3412-01,문학비평과수사학,우찬제,3,[수금],15:00~16:15,없음,"['2', '4']",[],,1.56,9.3
국어국문학전공,KOR3413-01,영상문학론,이상란,3,[수금],13:30~14:45,없음,"['2', '4']",[],,-1.6783714285714284,15.432428571428574
국어국문학전공,KOR4400-01,현대문학연습,우찬제,3,[수금],13:30~14:45,없음,"['3', '4']",[],,,
국어국문학전공,KOR4500-01,국어와생활,차준경,3,[화목],13:30~14:45,없음,"['3', '4']",[],,7.14,5.25
국어국문학전공,KOR4504-01,문학과문화콘텐츠,양세라,3,[화목],16:30~17:45,없음,"['3', '4']",[],1.2742228571428569,3.8743444444444437,9.020611111111108
국어국문학전공,KORG001-01,국어학연구방법론,김한별,3,[화목],15:00~16:15,없음,"['3', '4']","['귀요미', '시크', '열정러', '엔젤']",,,
국어국문학전공,KORQ982-01,국어교과논리및논술,주세형,3,[화목],12:00~13:15,없음,"['2', '4']",[],,7.07,12.6
국어국문학전공,KORQ983-01,국어교과교재연구및지도법,주세형,3,[화목],13:30~14:45,없음,"['2', '4']",[],,,
화학전공,CHM1001-01,일반화학I,옥강민,3,[월수],10:30~11:45,없음,['1'],[],1.9678749999999998,10.737166666666667,13.539166666666668
화학전공,CHM1002-01,일반화학II,권용석,3,[화목],09:00~10:15,J102,['1'],[],,5.05,14.7
화학전공,CHM1002-02,일반화학II,이덕형,3,[월수],10:30~11:45,없음,['1'],['꼰대'],,13.804244444444445,7.407888888888887
화학전공,CHM1002-03,일반화학II,이덕형,3,[월수],12:00~13:15,없음,['1'],['꼰대'],,13.804244444444445,7.407888888888887
화학전공,CHM1002-04,일반화학II,이현수,3,[수금],09:00~10:15,없음,['1'],[],,13.77,6.475
화학전공,CHM1002-05,일반화학II,허남회,3,[화목],13:30~14:45,없음,['1'],[],,11.471376190476194,13.87069047619048
화학전공,CHM1052-01,일반화학실험II,오한빈,1,[월],13:30~16:15,R114,['1'],[],,,
화학전공,CHM1052-02,일반화학실험II,조규봉,1,[월],13:30~16:15,R112,['1'],[],,8.243433333333334,12.270499999999998
화학전공,CHM1052-03,일반화학실험II,오한빈,1,[월],16:30~19:15,R114,['1'],[],,,
화학전공,CHM1052-04,일반화학실험II,조규봉,1,[월],16:30~19:15,R112,['1'],[],,8.243433333333334,12.270499999999998
화학전공,CHM1052-05,일반화학실험II,이현수,1,[화],13:30~16:15,R114,['1'],[],,,
화학전공,CHM1052-06,일반화학실험II,조규봉,1,[화],13:30~16:15,R112,['1'],[],,8.243433333333334,12.270499999999998
화학전공,CHM1052-07,일반화학실험II,이덕형,1,[화],16:30~19:15,R114,['1'],['꼰대'],,8.32,12.3
화학전공,CHM1052-08,일반화학실험II,허남회,1,[화],16:30~19:15,R112,['1'],[],,11.11,15.75
화학전공,CHM1052-09,일반화학실험II,이현수,1,[목],13:30~16:15,R114,['1'],[],,,
화학전공,CHM1052-10,일반화학실험II,조규봉,1,[목],13:30~16:15,R112,['1'],[],,8.243433333333334,12.270499999999998
화학전공,CHM1052-11,일반화학실험II,문봉진,1,[목],16:30~19:15,R114,['1'],[],,9.09,12.6
화학전공,CHM1052-12,일반화학실험II,허남회,1,[목],16:30~19:15,R112,['1'],[],,11.11,15.75
화학전공,CHM1052-13,일반화학실험II,문봉진,1,[금],13:30~16:15,R114,['1'],[],,9.09,12.6
화학전공,CHM1052-14,일반화학실험II,이원구,1,[금],13:30~16:15,R112,['1'],['시크'],,,
화학전공,CHM1052-15,일반화학실험II,조규봉,1,[금],16:30~19:15,R114,['1'],[],,8.243433333333334,12.270499999999998
화학전공,CHM1052-16,일반화학실험II,이덕형,1,[금],16:30~19:15,R112,['1'],['꼰대'],,8.32,12.3
화학전공,CHM2102-01,기기분석,신운섭,3,[월수],10:30~11:45,없음,['3'],[],,,
화학전공,CHM2152-01,기기분석실험,신운섭,2,[화],15:00~18:50,R115,"['3', '4']",[],,,
화학전공,CHM2201-01,물리화학I,오한빈,3,[화목],13:30~14:45,K202,['2'],[],,12.013233333333336,4.212833333333333
화학전공,CHM2203-01,물리화학III,강영수,3,[수금],09:00~10:15,없음,['3'],[],,10.080000000000002,12.5
화학전공,CHM2252-01,물리화학실험II,강영수,2,[월],15:00~18:50,R119,['3'],[],,,
화학전공,CHM2302-01,유기화학II,문봉진,3,[화목],10:30~11:45,K201,['2'],[],,14.56,10.2
화학전공,CHM2302-02,유기화학II,이원구,3,[화목],10:30~11:45,K301,['2'],['시크'],,3.12,4.2
화학전공,CHM2332-01,유기화학특론II,문봉진,3,[화목],09:00~10:15,없음,['4'],[],,,
화학전공,CHM2351-01,유기화학실험I,권용석,2,[월],15:00~18:50,R113,['2'],[],,,
화학전공,CHM2351-02,유기화학실험I,문봉진,2,[화],15:00~18:50,R113,['2'],[],,,
화학전공,CHM2351-03,유기화학실험I,이원구,2,[목],15:00~18:50,R113,['2'],['시크'],,11.73,9.35
화학전공,CHM2351-04,유기화학실험I,권용석,2,[금],15:00~18:50,R113,['2'],[],,,
화학전공,CHM2451-01,무기화학실험,허남회,2,[월],15:00~18:50,R117,['4'],[],,,
화학전공,CHM2451-02,무기화학실험,옥강민,2,[화],15:00~18:50,R117,['4'],[],,11.22,8.8
화학전공,CHM2451-04,무기화학실험,허남회,2,[금],15:00~18:50,R117,['4'],[],,,
화학전공,CHM2601-01,생화학I,조규봉,3,[수금],15:00~16:15,없음,"['3', '4']",[],,14.79,8.25
화학전공,CHMG501-01,고급생화학,이현수,3,[수금],13:30~14:45,없음,"['3', '4']",[],,,
전자공학전공,EEE1002-02,C언어기초,소재우,3,[화목],10:30~11:45,없음,"['1', '4']",[],,7.56,15.0
전자공학전공,EEE1002-03,C언어기초,강석주,3,[화목],12:00~13:15,없음,"['1', '4']",[],,2.1,10.0
전자공학전공,EEE1002-04,C언어기초,김홍석,3,[수금],09:00~10:15,없음,"['1', '4']",[],,10.643333333333334,9.966666666666663
전자공학전공,EEE2102-01,전자장론II,정진호,3,[수금],09:00~10:15,없음,['2'],[],,14.14,13.65
전자공학전공,EEE2104-01,고급공학수학II,윤광석,3,[화목],13:30~14:45,없음,['2'],[],,9.935914285714286,12.145285714285714
전자공학전공,EEE2104-02,고급공학수학II,김홍석,3,[수금],13:30~14:45,없음,['2'],[],,12.24,11.55
전자공학전공,EEE2108-01,공학프로그래밍,범진욱,3,[월수],10:30~11:45,없음,['2'],[],,5.46,10.8
전자공학전공,EEE2108-02,공학프로그래밍,범진욱,3,[월수],12:00~13:15,없음,['2'],[],,5.46,10.8
전자공학전공,EEE2111-01,기초회로이론,김광수,3,[화목],09:00~10:15,없음,['1'],[],,4.987166666666667,13.189166666666667
전자공학전공,EEE2111-02,기초회로이론,최용,3,[월수],12:00~13:15,K201,['1'],[],,10.660399999999996,13.954499999999998
전자공학전공,EEE2120-01,물리전자공학I,지용,3,[수금],15:00~16:15,없음,['2'],[],,14.7,8.75
전자공학전공,EEE2153-01,신호및시스템,성원진,3,[월수],12:00~13:15,없음,['2'],[],,11.6696,15.2955
전자공학전공,EEE2153-02,신호및시스템,김영록,3,[화목],10:30~11:45,없음,['2'],[],,-3.3600000000000003,11.75
전자공학전공,EEE3132-01,전자회로II,안길초,3,[화목],10:30~11:45,없음,['3'],[],,3.77,8.1
전자공학전공,EEE3142-01,기계학습기초,강석주,3,[수금],13:30~14:45,없음,['3'],[],,9.09,14.7
전자공학전공,EEE3146-01,반도체공학I,최우영,3,[화목],13:30~14:45,없음,['3'],['시크'],,0.8042454545454532,11.55031818181818
전자공학전공,EEE3163-01,고급디지털회로설계,송태경,3,[월수],16:30~17:45,J102,['4'],[],0.9600066666666663,7.181228571428571,14.074714285714288
전자공학전공,EEE3182-01,고급전자회로실험,정진호,3,[월],15:00~19:45,R712,['3'],[],,19.89,7.15
전자공학전공,EEE3182-03,고급전자회로실험,정진호,3,[수],15:00~19:45,R712,['3'],[],,19.89,7.15
전자공학전공,EEE3182-04,고급전자회로실험,유양모,3,[목],15:00~19:45,R712,['3'],[],,,
전자공학전공,EEE3182-05,고급전자회로실험,최우영,3,[금],15:00~19:45,R712,['3'],['시크'],,,
전자공학전공,EEE4159-01,이동통신공학,소재우,3,[화목],12:00~13:15,없음,['4'],[],,,
전자공학전공,EEE4161-01,인터넷통신망,장주욱,3,[월수],10:30~11:45,없음,['4'],[],,13.13,13.65
전자공학전공,EEE4174-01,기초초고주파회로해석,정진호,3,[월수],12:00~13:15,없음,"['3', '4']",[],,,
전자공학전공,EEE4175-01,디지털신호처리개론,송태경,3,[월수],12:00~13:15,없음,['3'],[],,14.894244444444444,10.307888888888888
전자공학전공,EEE4178-01,인공지능(딥러닝)개론,박형민,3,[화목],16:30~17:45,없음,['4'],['카리스마'],,9.366866666666667,7.587666666666667
전자공학전공,EEEG274-01,IoT디바이스설계기술(캡스톤디자인),정옥현,3,[수],15:00~17:45,없음,['4'],[],,5.05,17.85
정치외교학전공,POL2002-02,정치학개론,하상응,3,[수금],09:00~10:15,없음,['1'],"['귀요미', '엔젤']",,15.128271428571429,6.937071428571429
정치외교학전공,POL2004-01,연구방법론,송병권,3,[화목],13:30~14:45,없음,"['1', '4']",[],,,
종교학전공,RELG001-01,종교연구방법론,박병관,3,[화목],13:30~14:45,없음,"['3', '4']",[],,,
심리학전공,PSY4025-01,심리학연구방법론,연규진,3,[화목],10:30~11:45,없음,"['2', '4']",[],,8.08,11.55
정치외교학전공,POL3094-01,정당과정당제,이지호,3,[화목],12:00~13:15,D202,"['1', '4']",[],,14.28,6.6000000000000005
정치외교학전공,POL3106-01,동양정치사상,안효성,3,[월],13:30~16:15,없음,"['1', '4']",[],,7.776866666666668,4.987666666666667
정치외교학전공,POL3122-01,소유와화폐의정치,김종철,3,[화목],10:30~11:45,없음,"['1', '4']",[],,11.673333333333336,12.266666666666666
정치외교학전공,POL3132-01,동북아정치질서,이한얼,3,[화목],16:30~17:45,없음,"['1', '4']",,,,
정치외교학전공,POL3142-01,미국외교정책,김동중,3,[월수],12:00~13:15,없음,"['1', '4']",[],,14.14,14.7
정치외교학전공,POL3165-01,중국정치의이해(중국어강의),전성흥,3,[화목],15:00~16:15,없음,"['1', '4']",[],,,
전인교육원,SHU4068-01,한중정치사회의이해(중국어)(중국어강의),장윤미,3,[월],13:30~16:15,없음,"['1', '4']",[],0.37142857142857133,,
전인교육원,SHU4068-02,한중정치사회의이해(중국어)(중국어강의),장윤미,3,[월수],16:30~17:45,없음,"['1', '4']",[],0.37142857142857133,,
전인교육원,SHU4068-03,한중정치사회의이해(중국어)(중국어강의),전성흥,3,[화목],13:30~14:45,없음,"['1', '4']",[],0.7573255813953489,,
정치외교학전공,POL3179-01,비교민주주의론,조영호,3,[화목],13:30~14:45,없음,"['1', '4']",[],,,
정치외교학전공,POL3185-01,미국정치특강,하상응,3,[수금],13:30~14:45,없음,"['1', '4']","['귀요미', '엔젤']",,15.603333333333332,9.441666666666668
정치외교학전공,POL4083-01,북한정치특강,김영수,3,[월수],12:00~13:15,D202,"['1', '4']","['꼰대', '시크']",,9.660000000000002,9.25
정치외교학전공,POL4133-01,국제정치이론,김동중,3,[월수],16:30~17:45,없음,"['1', '4']",[],,21.21,13.65
정치외교학전공,POL4147-01,국제관계특강,이근욱,3,[수금],09:00~10:15,없음,"['1', '4']",[],,13.733333333333334,6.133333333333334
화공생명공학전공,CBE2002-01,창의설계,이종석,3,[월],13:30~16:15,없음,['1'],[],,5.493333333333332,6.9
화공생명공학전공,CBE2002-02,창의설계,나정걸,3,[월],13:30~16:15,없음,['1'],[],,3.773233333333333,4.9795
화공생명공학전공,CBE2002-03,창의설계,강문성,3,[월],13:30~16:15,없음,['1'],[],,-2.8600000000000003,11.4
화공생명공학전공,CBE2002-04,창의설계,백서인,3,[월],13:30~16:15,없음,['1'],[],,,
화공생명공학전공,CBE2007-02,응용생화학,나정걸,3,[화목],15:00~16:15,없음,['2'],[],,7.800000000000002,13.2
화공생명공학전공,CBE2009-01,화공생명공학기초실험II,최정우,3,[수],16:30~22:15,R407,['2'],[],,1.53,8.25
화공생명공학전공,CBE2009-02,화공생명공학기초실험II,최진훈,3,[수],16:30~22:15,R407,['2'],[],,,
화공생명공학전공,CBE2009-03,화공생명공학기초실험II,구기갑,3,[수],16:30~22:15,R407,['2'],[],,,
화공생명공학전공,CBE2009-04,화공생명공학기초실험II,오세용,3,[수],16:30~22:15,R407,['2'],[],,,
화공생명공학전공,CBE2012-01,화공수학II,이종석,3,[수금],15:00~16:15,없음,"['1', '4']",[],,12.74,6.6
화공생명공학전공,CBE2012-02,화공수학II,최진훈,3,[화목],12:00~13:15,없음,"['1', '4']",[],,18.543433333333333,7.287166666666665
화공생명공학전공,CBE3005-01,열및물질전달,강태욱,3,[화목],12:00~13:15,없음,['3'],[],,14.04,6.0
화공생명공학전공,CBE3005-02,열및물질전달,백서인,3,[화목],09:00~10:15,없음,['3'],[],,,
화공생명공학전공,CBE3006-01,공정제어,이광순,3,[금],10:30~13:15,없음,['3'],[],,9.69,9.35
화공생명공학전공,CBE3008-01,고분자물성,김충익,3,[수금],09:00~10:15,없음,['3'],[],1.2780226415094342,18.36,7.700000000000001
화공생명공학전공,CBE3016-01,화공생명공학요소실험II,강태욱,3,[금],16:30~22:15,R405,['3'],[],,,
화공생명공학전공,CBE3016-02,화공생명공학요소실험II,문준혁,3,[금],16:30~22:15,R405,['3'],['꼰대'],,,
화공생명공학전공,CBE3016-03,화공생명공학요소실험II,임종성,3,[금],16:30~22:15,R405,['3'],[],,,
화공생명공학전공,CBE3016-04,화공생명공학요소실험II,오병근,3,[금],16:30~22:15,R405,['3'],[],,,
화공생명공학전공,CBE3303-01,연구프로젝트Ⅲ,문준혁,3,[월],16:30~19:15,없음,"['3', '4']",['꼰대'],,,
화공생명공학전공,CBE3303-02,연구프로젝트Ⅲ,김현철,3,[월],16:30~19:15,없음,"['3', '4']",[],,,
화공생명공학전공,CBE3303-03,연구프로젝트Ⅲ,김충익,3,[월],16:30~19:15,없음,"['3', '4']",[],,,
화공생명공학전공,CBE3303-04,연구프로젝트Ⅲ,이종석,3,[월],16:30~19:15,없음,"['3', '4']",[],,,
화공생명공학전공,CBE3303-05,연구프로젝트Ⅲ,강문성,3,[월],16:30~19:15,없음,"['3', '4']",[],,,
화공생명공학전공,CBE4010-01,화공재료,구기갑,3,[월수],10:30~11:45,없음,"['3', '4']",[],,,
화공생명공학전공,CBE4019-01,기능성고분자화학,오세용,3,[수금],13:30~14:45,없음,"['3', '4']",[],,15.103233333333336,8.429499999999999
화공생명공학전공,CBE4020-01,에너지공학,강문성,3,[화목],13:30~14:45,없음,"['3', '4']",[],,10.423333333333334,9.75
화공생명공학전공,CBE4021-01,나노기술의이해,김충익,3,[화목],10:30~11:45,없음,"['1', '4']",[],,17.925655555555558,8.057166666666667
종교학전공,REL2001-01,종교의이해,최용운,3,[화목],10:30~11:45,J107,"['1', '4']","['시크', '엔젤', '월급루팡']",,15.81,9.9
종교학전공,REL3022-01,한국종교의이해,오지섭,3,[수금],15:00~16:15,K402,"['1', '4']",['귀요미'],,,
종교학전공,REL3010-01,현대사회와이슬람교,박현도,3,[화목],12:00~13:15,없음,"['1', '4']",[],,13.44,5.25
종교학전공,REL3017-01,중국문화속의유교와도교,정소이,3,[화목],10:30~11:45,없음,"['1', '4']",[],,14.28,8.8
종교학전공,REL3018-01,불교강독,오지섭,3,[월수],16:30~17:45,없음,"['1', '4']",['귀요미'],,,
종교학전공,REL3020-01,유교강독,정소이,3,[화목],13:30~14:45,없음,"['1', '4']",[],,18.18,14.7
종교학전공,REL3039-01,종교간의대화,박현준,3,[수금],13:30~14:45,없음,"['1', '4']",[],,25.25,11.55
사회학전공,SOC2001-01,사회학개론,김영수,3,[수금],15:00~16:15,없음,"['1', '4']","['꼰대', '시크']",1.0564224489795917,10.36797142857143,11.415571428571427
사회학전공,SOC2001-02,사회학개론,김우선,3,[화목],13:30~14:45,DB101,"['1', '4']",[],,10.494133333333334,12.147333333333336
사회학전공,SOC2007-01,이론과사회:현대에서포스트모던이론까지,김경만,3,[화목],15:00~16:15,없음,"['1', '4']",['카리스마'],,9.783136363636368,8.588409090909092
사회학전공,SOC3001-01,문화사회학,오세일,3,[화목],16:30~17:45,DB101,"['1', '4']",[],,,
사회학전공,SOC3003-01,사회심리학,전상진,3,[월수],12:00~13:15,없음,"['1', '4']",[],,14.837672727272727,6.910181818181817
심리학전공,PSY3009-01,사회심리학,나진경,3,[월수],16:30~17:45,없음,"['2', '4']",[],,22.81777777777777,13.844444444444445
사회학전공,SOC3011-01,도시사회학,김봉석,3,[화목],16:30~17:45,없음,"['1', '4']",[],,18.390400000000003,6.0053333333333345
사회학전공,SOC3012-01,성과사회,임경희,3,[월],13:30~16:15,없음,"['1', '4']",[],,16.17,3.5
사회학전공,SOC3014-01,종교사회학,김우선,3,[화목],09:00~10:15,없음,"['1', '4']",[],,4.04,12.6
사회학전공,SOC3018-01,일상생활의사회학,김무경,3,[화목],13:30~14:45,없음,"['1', '4']",[],,10.493536363636368,11.271318181818184
사회학전공,SOC3019-01,교육사회학,전상진,3,[월수],10:30~11:45,DB101,"['2', '4']",[],,15.06,7.299999999999999
사회학전공,SOC3022-01,경제사회학,김영수,3,[수금],13:30~14:45,없음,"['1', '4']","['꼰대', '시크']",,5.46,7.199999999999998
사회학전공,SOC3031-01,과학사회학,김경만,3,[화목],12:00~13:15,DB101,"['1', '4']",['카리스마'],,17.17,11.55
사회학전공,SOC3032-01,현대사회와세대문제,전상진,3,[화목],10:30~11:45,없음,"['1', '4']",[],,14.942733333333333,7.910333333333331
사회학전공,SOC3046-01,한국사회론,최선규,3,[수금],09:00~10:15,없음,"['1', '4']",[],,11.22,10.45
컴퓨터공학전공,CSE2003-01,기초공학설계,서정연,3,[월수],10:30~11:45,R914,['1'],[],4.15618125,15.793333333333335,10.35
컴퓨터공학전공,CSE2035-01,C프로그래밍,김지환,3,[화목],15:00~16:15,없음,['1'],[],,7.37,16.2
기계공학전공,MEE1005-01,C프로그래밍기초,이철수,3,[화목],12:00~13:15,AS612,"['1', '2']",['월급루팡'],,4.607792307692307,15.358961538461536
전인교육원,STS2008-01,고급응용C프로그래밍,서경희,3,[월수],12:00~13:15,없음,['2'],"['시크', '열정러', '엔젤', '월급루팡']",1.6186585365853658,8.355914285714286,21.087666666666667
전인교육원,STS2008-02,고급응용C프로그래밍,윤용운,3,[화목],10:30~11:45,없음,['2'],[],,7.500000000000003,21.42
전인교육원,STS2008-04,고급응용C프로그래밍,윤용운,3,[화목],16:30~17:45,없음,['2'],[],,7.500000000000003,21.42
컴퓨터공학전공,CSE3006-01,이산구조,장형수,3,[월수],12:00~13:15,K202,['1'],"['꼰대', '월급루팡']",,7.749969230769232,3.1775384615384645
컴퓨터공학전공,CSE3006-02,이산구조,장형수,3,[수금],09:00~10:15,K202,['1'],"['꼰대', '월급루팡']",,7.749969230769232,3.1775384615384645
